8103	2	187
8103	3	62
8104	4	187
8104	5	62
8104	6	60
8104	1	57
8105	2	62
8105	3	62
8105	1	187
8105	2	187
8105	3	187
8106	4	60
8106	1	60
8106	2	62
8106	3	223
8106	4	187
8106	5	62
8106	1	258
8106	2	258
8109	3	236
8109	4	223
8109	5	223
8109	6	11
8109	7	11
8109	8	11
8109	1	118
8110	2	265
8110	3	265
8110	4	168
8110	5	223
8110	6	118
8111	7	204
8111	1	75
8111	2	223
8112	3	259
8112	4	187
8112	5	75
8112	1	223
8113	2	187
8113	3	87
8113	1	187
8113	2	187
8114	3	109
8114	4	187
8114	1	109
8115	2	223
8115	3	258
8115	4	258
8115	1	258
8115	2	204
8115	3	204
8116	1	223
8116	2	187
8116	3	75
8116	4	168
8117	5	60
8117	6	223
8117	1	62
8117	2	62
8117	3	62
8118	4	60
8118	1	187
8118	2	259
8118	3	118
8118	4	11
8119	5	62
8119	1	97
8119	2	62
8121	3	258
8121	4	168
8121	5	60
8121	1	223
8121	2	223
8121	3	187
8122	1	187
8122	2	62
8123	3	187
8123	4	62
8123	5	168
8125	6	258
8125	1	258
8125	2	187
8125	1	118
8125	2	258
8126	3	258
8126	1	168
8126	2	168
8126	3	265
8127	4	62
8127	5	258
8128	1	62
8128	2	168
8128	3	60
8128	4	187
8128	1	97
8129	2	62
8129	1	168
8129	2	223
8129	3	60
8129	4	60
8129	5	60
8131	1	75
8131	2	168
8131	3	60
8131	4	223
8132	5	62
8132	6	187
8132	1	161
8132	2	60
8132	3	62
8132	4	223
8132	1	62
8133	2	97
8133	3	158
8133	4	161
8133	5	187
8134	6	187
8134	7	258
8134	1	258
8135	2	187
8136	3	187
8136	4	187
8136	1	187
8136	2	187
8136	3	187
8136	1	76
8136	1	76
8136	2	187
8136	3	123
8136	4	123
8136	5	109
8137	6	16
8137	7	265
8137	8	187
8137	9	187
8137	10	187
8137	11	158
8138	1	187
8138	2	187
8138	3	187
8138	4	187
8138	5	187
8138	6	16
8138	1	16
8138	2	265
8138	3	168
8139	4	62
8139	5	187
8139	6	187
8139	7	187
8139	8	187
8139	9	87
8140	1	187
8140	2	187
8140	3	187
8140	4	187
8140	5	187
8140	6	187
8141	1	62
8141	2	62
8141	3	109
8141	4	62
8141	5	60
8142	6	62
8142	1	187
8142	2	258
8142	3	258
8142	4	97
8143	5	204
8143	1	75
8143	2	60
8144	3	175
8144	4	175
8144	5	129
8144	1	204
8145	2	62
8145	3	118
8145	1	118
8145	2	223
8146	3	62
8146	4	75
8146	1	62
8146	2	62
8146	3	75
8148	4	187
8148	1	75
8148	2	75
8149	3	76
8150	4	265
8150	5	265
8150	1	223
8151	2	168
8151	3	168
8151	1	75
8151	1	204
8151	2	258
8151	3	223
8152	1	62
8152	2	204
8154	3	62
8154	4	129
8154	5	158
8154	6	158
8154	1	118
8154	2	258
8155	1	158
8155	2	161
8155	3	187
8155	4	161
8155	5	187
8155	6	62
8155	1	62
8155	2	62
8155	3	62
8155	4	109
8155	5	109
8156	6	161
8156	7	187
8156	8	187
8156	9	161
8156	10	187
8156	11	187
8156	1	161
8157	2	265
8157	3	60
8157	4	60
8157	5	60
8157	6	60
8157	7	258
8157	1	258
8157	2	62
8159	3	60
8159	4	223
8159	5	223
8159	6	223
8159	7	97
8159	8	258
8159	1	258
8159	2	87
8159	3	57
8159	4	187
8160	5	223
8160	6	60
8160	7	118
8160	8	187
8161	9	258
8161	10	223
8161	1	60
8161	2	62
8161	3	161
8161	4	62
8161	1	62
8161	2	187
8162	3	187
8162	4	187
8162	5	187
8162	6	187
8163	7	62
8163	8	109
8163	1	109
8163	2	62
8163	3	60
8163	4	60
8163	1	187
8164	2	187
8164	3	187
8164	4	161
8164	5	187
8165	6	187
8165	7	187
8165	1	187
8165	2	187
8165	3	187
8165	4	187
8165	1	187
8165	2	187
8165	3	187
8165	4	187
8165	5	187
8166	6	187
8166	7	87
8166	8	187
8166	9	187
8167	10	187
8167	11	87
8167	1	16
8167	2	60
8167	3	265
8168	4	109
8168	1	97
8168	2	62
8168	3	223
8168	4	60
8168	5	223
8168	1	223
8168	2	60
8168	3	223
8169	4	62
8169	5	258
8169	6	223
8169	7	60
8169	8	62
8169	9	258
8169	1	109
8169	2	109
8169	3	187
8169	4	62
8169	5	62
8169	6	187
8170	7	223
8170	8	265
8170	9	187
8170	10	187
8170	11	187
8170	12	187
8170	1	187
8170	2	87
8170	3	87
8170	4	87
8171	5	161
8171	6	161
8171	7	187
8171	8	60
8171	9	16
8171	10	16
8172	1	161
8172	2	62
8172	3	187
8172	4	187
8172	5	187
8172	6	187
8172	1	187
8172	2	187
8172	3	187
8172	4	187
8172	5	187
8172	6	187
8172	7	187
8173	8	204
8173	9	187
8173	10	204
8173	11	168
8173	12	223
8174	13	204
8174	1	204
8174	2	187
8174	3	187
8174	4	187
8174	5	60
8175	1	258
8175	2	204
8175	3	168
8175	4	168
8175	5	60
8176	6	187
8176	1	187
8176	2	187
8176	3	97
8176	4	109
8176	5	62
8177	1	187
8177	2	187
8177	3	258
8178	4	187
8178	5	187
8178	6	187
8178	1	187
8178	2	187
8178	3	187
8178	1	62
8180	2	62
8180	3	87
8180	4	187
8180	5	109
8180	6	62
8181	7	161
8181	1	161
8181	2	109
8181	3	187
8181	4	187
8181	5	187
8182	1	204
8182	2	118
8182	3	87
8182	4	187
8182	5	187
8182	6	187
8182	1	187
8182	2	60
8183	3	168
8183	4	60
8184	5	60
8184	6	223
8184	7	223
8184	8	168
8184	1	258
8184	2	258
8185	1	258
8185	2	258
8185	3	62
8185	4	62
8185	5	62
8185	6	187
8185	1	187
8185	2	187
8187	3	62
8187	4	62
8187	5	187
8187	6	62
8187	7	109
8187	8	109
8188	1	258
8188	2	187
8188	3	87
8188	4	187
8188	5	187
8188	6	187
8190	1	60
8190	2	60
8190	3	223
8190	4	62
8190	5	258
8190	6	168
8190	1	168
8191	2	187
8191	3	62
8191	4	258
8192	5	258
8192	6	187
8192	7	62
8193	1	187
8193	2	118
8193	3	62
8193	1	168
8194	2	265
8194	3	204
8194	1	258
8195	2	62
8195	3	168
8195	4	168
8196	1	62
8196	2	168
8196	3	168
8196	1	168
8196	2	60
8197	3	97
8197	1	109
8197	2	109
8197	3	108
8197	4	187
8197	5	187
8198	1	187
8198	2	187
8198	3	187
8198	4	161
8199	5	87
8199	6	187
8199	1	187
8199	2	187
8200	3	161
8200	4	187
8200	1	187
8200	2	187
8201	3	62
8201	4	62
8201	1	109
8201	2	62
8201	3	62
8201	4	60
8201	1	60
8202	2	223
8202	3	223
8202	4	168
8202	5	258
8202	6	118
8202	7	118
8203	1	204
8203	2	187
8203	3	118
8203	4	62
8203	5	223
8204	6	75
8204	1	187
8204	2	204
8204	3	223
8205	4	187
8205	5	187
8205	1	187
8205	2	258
8205	3	258
8205	4	258
8205	1	258
8205	2	258
8205	3	187
8205	4	161
8205	5	187
8205	6	258
8206	7	158
8206	8	158
8206	9	187
8206	10	187
8206	11	187
8206	12	187
8206	1	258
8207	2	204
8207	3	258
8207	4	187
8207	5	265
8208	6	258
8208	7	62
8208	1	187
8208	2	187
8209	3	265
8209	4	204
8209	1	187
8209	2	258
8209	3	265
8210	4	187
8210	1	187
8210	2	187
8210	3	87
8210	4	187
8210	5	187
8210	1	187
8210	2	187
8211	3	187
8211	4	187
8211	5	161
8211	6	265
8211	7	265
8211	8	258
8213	1	23
8213	2	23
8213	3	118
8213	4	258
8214	5	187
8214	6	265
8214	1	258
8214	2	258
8214	3	258
8215	4	258
8215	1	258
8215	2	118
8215	3	118
8215	4	265
8215	5	60
8215	1	223
8216	2	187
8216	3	62
8216	4	223
8217	5	62
8217	6	187
8217	7	97
8217	1	187
8217	2	187
8217	3	187
8217	1	187
8218	2	187
8218	3	187
8218	4	187
8218	5	109
8218	6	62
8218	7	109
8218	1	223
8221	2	258
8221	3	258
8221	4	258
8221	5	97
8221	6	187
8221	7	187
8222	1	161
8222	2	187
8222	3	75
8222	4	60
8223	5	16
8223	6	16
8223	1	16
8223	2	187
8223	3	187
8223	4	187
8223	1	187
8223	2	223
8223	3	265
8223	4	265
8223	5	265
8223	6	265
8224	7	97
8224	8	97
8224	9	187
8224	10	187
8224	11	187
8224	12	62
8224	1	62
8225	2	223
8225	3	118
8225	4	62
8225	5	259
8226	6	187
8226	7	187
8226	1	187
8226	2	187
8226	3	187
8226	4	62
8229	1	187
8229	2	62
8229	3	161
8229	4	118
8229	5	118
8230	6	187
8230	1	223
8230	2	118
8231	3	223
8231	4	259
8231	5	109
8231	1	187
8231	2	118
8233	3	187
8233	1	168
8233	2	258
8233	3	223
8233	4	223
8235	5	187
8235	1	187
8235	2	87
8235	3	187
8235	4	187
8235	5	187
8235	1	187
8235	2	62
8236	3	76
8236	4	187
8236	5	187
8237	6	62
8237	7	62
8237	8	258
8237	1	187
8237	2	258
8237	3	60
8238	1	11
8238	2	187
8238	3	223
8239	4	204
8239	5	187
8239	6	187
8239	1	187
8239	2	187
8239	3	11
8240	1	223
8240	2	168
8240	3	187
8240	4	187
8240	5	187
8240	6	187
8240	1	187
8240	2	118
8240	3	259
8241	4	11
8241	5	187
8241	6	187
8241	7	187
8241	8	223
8242	9	109
8242	1	187
8242	2	109
8242	3	109
8242	4	87
8244	5	187
8244	1	168
8244	2	223
8244	3	204
8244	4	118
8245	5	60
8245	1	60
8245	2	60
8245	3	223
8245	4	168
8245	5	258
8245	1	148
8246	2	187
8246	3	187
8246	4	223
8246	5	11
8246	6	118
8247	7	168
8247	1	75
8247	2	223
8247	3	168
8248	4	118
8248	5	168
8248	1	223
8248	2	223
8249	3	187
8249	4	109
8249	1	161
8249	2	161
8249	3	161
8249	4	161
8249	1	161
8249	2	161
8249	3	109
8249	4	109
8249	5	123
8249	6	161
8249	7	123
8249	8	62
8249	9	258
8249	10	109
8249	11	62
8249	12	62
8249	13	274
8249	14	62
8249	15	109
8250	16	187
8250	17	187
8250	18	259
8250	19	118
8250	20	223
8250	21	97
8251	1	187
8251	2	265
8251	3	236
8251	4	118
8251	5	204
8251	6	168
8251	1	168
8251	2	223
8252	3	187
8252	4	87
8252	5	161
8252	6	161
8252	7	62
8252	8	62
8252	1	62
8252	2	62
8252	3	97
8252	4	223
8252	5	223
8252	6	87
8252	7	223
8252	8	62
8256	9	97
8256	10	187
8256	11	187
8256	12	187
8256	13	258
8256	14	62
8256	1	109
8256	2	62
8256	3	223
8256	4	258
8257	5	76
8257	6	187
8257	7	161
8257	8	109
8257	9	123
8257	10	62
8258	1	16
8258	2	265
8258	3	223
8259	4	187
8259	5	87
8259	6	109
8259	1	258
8259	2	223
8259	3	109
8260	1	62
8260	2	118
8261	3	118
8261	4	168
8261	5	168
8261	6	223
8262	1	187
8262	2	97
8262	1	62
8262	2	62
8262	3	187
8262	4	187
8262	1	187
8262	2	62
8262	3	258
8262	4	161
8262	5	161
8262	6	161
8262	7	265
8262	8	187
8262	9	187
8270	10	187
8270	11	258
8270	12	258
8270	13	258
8270	14	168
8272	15	187
8272	1	258
8272	2	258
8273	3	258
8273	4	258
8273	5	187
8273	1	187
8273	2	187
8273	3	187
8273	1	87
8273	2	204
8274	3	187
8274	4	187
8274	5	161
8274	6	161
8274	7	62
8274	8	87
8274	1	87
8275	2	158
8275	3	204
8275	4	258
8275	5	223
8276	6	258
8276	7	62
8276	1	168
8276	2	168
8276	3	223
8277	4	187
8277	1	258
8277	2	204
8277	3	204
8277	4	168
8277	5	223
8278	1	76
8278	2	187
8278	3	109
8278	4	62
8279	5	258
8279	6	187
8279	1	187
8279	2	109
8279	3	109
8279	4	62
8279	1	62
8279	2	87
8279	3	87
8279	4	62
8279	5	62
8279	6	57
8279	7	57
8279	8	258
8279	9	60
8279	10	60
8279	11	223
8279	12	97
8279	13	97
8279	14	258
8279	15	97
8279	16	62
8280	17	187
8280	18	187
8280	19	161
8280	20	161
8280	21	161
8280	22	161
8280	1	161
8280	2	109
8280	3	109
8280	4	161
8280	5	109
8280	6	62
8280	7	87
8280	8	109
8280	9	274
8281	10	187
8281	11	187
8281	12	187
8281	13	97
8281	14	62
8281	15	129
8281	1	161
8281	2	161
8281	3	109
8282	4	187
8282	5	265
8282	6	168
8282	7	118
8282	8	118
8282	9	223
8283	1	62
8283	2	187
8283	3	258
8284	4	168
8284	5	168
8284	6	168
8284	1	60
8284	2	223
8285	3	97
8285	1	187
8285	2	258
8285	3	259
8285	4	259
8285	5	118
8285	1	62
8285	2	259
8285	3	259
8285	4	259
8285	5	223
8285	6	168
8287	7	104
8287	8	161
8287	9	161
8287	10	161
8287	11	109
8287	12	161
8287	1	187
8287	2	109
8287	3	109
8287	4	62
8288	5	187
8288	6	161
8288	7	109
8288	8	109
8288	9	62
8289	10	118
8289	1	62
8289	2	187
8289	3	62
8289	4	62
8289	5	161
8289	1	223
8289	2	223
8289	3	62
8290	4	187
8290	5	11
8290	6	223
8291	7	258
8291	8	258
8291	9	223
8292	1	118
8292	2	62
8292	3	223
8292	1	187
8292	2	258
8294	3	258
8294	1	258
8294	2	187
8294	3	57
8294	4	57
8294	5	168
8294	1	168
8294	2	168
8294	3	168
8294	4	223
8295	5	109
8295	6	274
8295	7	187
8295	8	161
8295	9	62
8295	10	87
8295	1	87
8295	2	161
8296	3	62
8296	4	187
8296	5	62
8296	6	62
8296	7	223
8296	8	62
8296	1	168
8296	2	258
8296	3	97
8296	4	187
8296	5	97
8298	6	175
8298	7	16
8299	8	187
8299	9	187
8299	10	161
8299	11	223
8299	1	265
8300	2	109
8300	1	161
8300	2	161
8300	3	109
8300	4	118
8300	5	118
8300	1	274
8301	2	187
8301	3	187
8301	4	187
8301	5	118
8301	6	258
8301	7	258
8301	1	265
8301	2	223
8302	3	265
8302	4	265
8302	5	258
8302	6	258
8302	7	118
8302	8	118
8303	1	187
8303	2	187
8303	3	187
8303	4	187
8303	5	62
8303	6	259
8303	1	259
8303	2	259
8303	3	161
8303	4	62
8304	5	187
8304	6	187
8304	7	109
8304	8	109
8304	9	109
8304	10	187
8304	1	187
8304	2	109
8304	3	161
8304	4	161
8304	5	161
8304	6	161
8304	7	161
8304	8	62
8305	9	62
8305	10	259
8305	11	239
8305	12	168
8305	13	118
8305	14	204
8305	1	187
8305	2	187
8305	3	223
8306	4	187
8306	5	62
8307	6	187
8307	7	168
8307	8	223
8307	9	259
8307	1	259
8307	2	258
8308	1	187
8308	2	187
8308	3	223
8308	4	168
8308	5	118
8309	6	187
8309	1	118
8309	2	258
8309	3	258
8309	4	265
8309	5	265
8309	1	223
8309	2	118
8309	3	118
8309	4	161
8310	5	187
8310	6	258
8310	7	118
8310	8	265
8310	9	168
8311	10	62
8311	1	118
8311	2	168
8311	3	223
8312	4	187
8312	5	258
8312	1	265
8312	2	62
8312	3	62
8312	4	223
8312	1	259
8314	2	62
8314	3	62
8314	4	223
8316	5	204
8316	6	265
8317	7	175
8317	1	175
8317	2	175
8317	3	204
8318	1	62
8318	2	258
8318	1	258
8318	2	258
8318	3	258
8318	4	62
8318	1	223
8318	2	97
8318	3	97
8318	4	258
8318	5	258
8318	6	258
8318	7	258
8318	8	109
8319	9	87
8320	10	187
8320	11	75
8320	12	223
8320	13	161
8321	14	62
8322	1	187
8322	1	62
8323	2	62
8323	3	75
8323	4	204
8324	1	161
8324	1	161
8324	2	187
8324	1	187
8324	2	187
8324	3	62
8324	1	187
8324	2	258
8324	3	97
8324	4	187
8324	5	118
8324	6	187
8326	7	23
8326	8	168
8327	9	62
8327	10	97
8327	11	258
8327	12	258
8327	1	258
8327	2	258
8327	1	62
8327	2	62
8327	3	258
8327	4	62
8327	5	223
8328	6	109
8328	7	258
8328	8	265
8328	9	239
8328	10	223
8328	11	223
8329	1	187
8329	2	204
8329	3	265
8329	4	204
8329	5	118
8329	6	60
8330	1	200
8330	2	258
8331	3	187
8331	4	123
8331	5	161
8331	6	161
8331	1	161
8331	2	161
8331	1	123
8331	2	123
8331	3	123
8332	4	118
8332	5	258
8332	6	187
8332	7	86
8332	8	265
8332	9	204
8333	1	258
8333	2	258
8333	3	187
8333	4	258
8333	5	223
8334	6	109
8334	1	187
8334	2	76
8334	3	76
8334	4	161
8334	5	62
8334	1	258
8334	2	161
8334	3	109
8334	4	109
8334	5	109
8334	6	109
8334	7	87
8334	8	87
8334	9	109
8335	10	161
8335	11	109
8335	12	187
8335	13	258
8335	14	161
8335	15	109
8335	1	62
8335	2	97
8335	3	109
8335	4	87
8335	5	258
8336	6	97
8336	7	187
8336	8	161
8336	9	62
8336	10	62
8336	11	62
8336	1	62
8336	2	161
8336	3	62
8336	4	62
8336	5	62
8336	6	161
8337	7	187
8337	8	187
8337	9	265
8337	10	223
8337	11	223
8337	12	223
8337	1	62
8338	2	175
8338	3	175
8338	4	175
8338	5	265
8338	6	16
8339	7	118
8339	1	187
8339	2	118
8339	3	109
8339	4	265
8339	5	265
8339	1	258
8339	2	168
8339	3	204
8339	4	168
8339	5	118
8339	6	60
8342	7	258
8342	8	258
8342	9	57
8342	10	168
8342	11	60
8342	12	223
8343	1	62
8343	2	258
8343	3	60
8343	4	60
8343	5	223
8343	6	187
8343	1	187
8343	2	87
8343	3	87
8344	4	158
8344	5	158
8344	6	258
8344	7	258
8344	8	204
8344	9	168
8345	1	187
8345	2	259
8345	3	258
8345	4	62
8345	5	223
8345	6	161
8345	1	258
8346	2	187
8346	3	259
8346	4	258
8346	5	62
8346	6	223
8346	7	259
8349	1	62
8349	2	187
8349	3	187
8349	4	258
8349	5	265
8349	6	265
8349	1	265
8349	2	168
8349	3	223
8350	4	187
8350	5	187
8350	6	259
8350	7	168
8350	8	168
8350	9	223
8352	1	187
8352	2	265
8352	3	274
8352	4	87
8352	5	168
8352	6	168
8352	1	223
8352	2	187
8353	3	187
8353	4	274
8353	5	265
8353	6	265
8353	7	223
8353	8	258
8353	1	258
8354	2	187
8354	3	258
8354	4	265
8354	5	62
8354	6	258
8354	7	168
8354	1	62
8354	2	258
8354	3	223
8354	4	161
8356	5	259
8356	6	259
8356	7	258
8356	8	187
8356	9	187
8356	10	187
8356	1	187
8356	2	161
8356	3	60
8356	4	60
8356	5	223
8356	6	168
8356	7	168
8357	8	258
8357	9	258
8357	10	258
8357	11	204
8357	12	223
8357	13	258
8358	1	187
8358	2	258
8358	3	87
8359	4	265
8359	5	204
8359	6	258
8359	1	223
8360	2	258
8360	3	258
8361	1	62
8361	2	62
8361	3	62
8361	4	62
8361	1	62
8361	2	168
8361	1	60
8361	2	60
8361	3	223
8361	4	259
8361	5	187
8361	6	223
8363	7	57
8363	8	259
8363	9	62
8363	10	62
8363	11	223
8364	12	187
8364	1	258
8364	2	258
8364	3	62
8364	4	200
8365	5	187
8365	1	274
8365	2	274
8365	3	274
8365	4	109
8365	5	274
8365	1	97
8365	2	109
8365	3	109
8365	4	109
8365	5	87
8365	6	87
8365	7	87
8365	8	62
8365	9	62
8366	10	187
8366	11	265
8366	12	204
8367	13	265
8367	14	187
8367	15	187
8367	1	204
8367	2	204
8367	3	258
8368	1	187
8368	2	187
8368	3	187
8368	4	187
8368	5	187
8368	6	187
8368	1	259
8368	2	265
8368	3	187
8368	4	258
8368	5	118
8368	6	274
8368	7	274
8368	8	265
8369	9	187
8369	10	62
8369	11	258
8369	12	118
8369	13	204
8369	14	62
8369	1	187
8370	2	259
8370	3	187
8370	4	187
8370	5	187
8370	6	187
8370	7	187
8370	1	187
8370	2	187
8370	3	204
8370	4	265
8370	5	187
8370	6	258
8370	7	223
8370	8	187
8370	9	161
8371	10	104
8371	11	161
8371	12	76
8371	13	76
8371	14	76
8371	15	76
8371	1	104
8371	2	118
8371	3	118
8371	4	258
8371	5	204
8371	6	109
8371	7	109
8373	8	118
8373	9	129
8373	10	168
8373	11	168
8373	12	60
8373	13	223
8374	1	60
8374	2	168
8374	3	168
8374	4	258
8375	5	259
8375	6	118
8375	1	204
8375	2	161
8375	3	204
8375	4	258
8375	1	187
8375	2	259
8375	3	259
8376	4	259
8376	5	259
8376	6	187
8376	7	187
8376	8	118
8376	9	168
8376	1	223
8376	2	259
8377	3	265
8377	4	204
8377	5	204
8377	6	258
8377	7	187
8377	8	187
8377	1	187
8377	2	187
8378	3	187
8378	4	109
8378	5	87
8378	6	259
8378	7	109
8378	8	62
8379	1	62
8379	2	258
8380	3	187
8380	4	97
8380	5	62
8381	6	258
8381	1	258
8381	2	258
8382	1	187
8382	2	62
8382	3	62
8382	1	204
8382	2	118
8382	3	60
8383	1	187
8383	2	104
8383	3	161
8383	4	258
8383	5	11
8383	6	11
8383	1	87
8384	2	187
8384	3	118
8384	4	258
8384	5	168
8387	6	187
8387	7	265
8387	1	168
8387	2	223
8388	3	62
8388	4	118
8388	1	62
8388	2	168
8388	3	168
8388	4	60
8388	1	223
8388	2	60
8389	3	187
8389	4	274
8389	5	274
8389	6	265
8389	7	223
8390	8	62
8390	1	62
8390	2	223
8390	3	223
8391	4	187
8391	5	62
8391	1	187
8391	2	62
8391	3	62
8391	4	118
8392	1	258
8392	2	118
8392	3	57
8392	4	168
8392	5	168
8392	6	168
8392	1	223
8392	2	60
8393	3	109
8393	4	274
8393	5	258
8393	6	75
8393	7	168
8393	8	223
8394	1	187
8394	2	11
8394	3	223
8394	4	87
8395	5	168
8395	6	60
8396	1	118
8396	2	223
8397	3	187
8397	4	223
8397	1	108
8398	2	118
8398	1	239
8398	2	223
8400	1	187
8400	2	62
8400	3	161
8400	1	62
8400	2	223
8400	3	258
8400	1	109
8400	2	87
8401	3	62
8401	4	223
8401	5	60
8402	6	57
8402	7	258
8402	8	168
8402	1	168
8402	2	168
8402	3	60
8402	1	223
8403	2	62
8403	3	187
8403	4	187
8403	5	96
8403	6	96
8403	7	97
8403	1	62
8403	2	258
8403	3	258
8403	4	258
8403	5	187
8403	6	258
8403	7	87
8403	8	258
8403	9	60
8403	10	60
8403	11	223
8404	12	187
8404	13	109
8404	14	104
8404	15	62
8404	16	62
8404	17	62
8404	1	109
8404	2	123
8405	3	62
8405	4	161
8405	5	161
8405	6	187
8405	7	187
8405	8	118
8405	1	109
8405	2	109
8406	3	223
8406	4	265
8406	5	187
8406	6	187
8406	7	168
8406	8	161
8407	1	223
8407	2	60
8407	3	168
8407	4	118
8407	5	259
8409	6	187
8409	1	259
8409	2	62
8409	3	223
8409	4	62
8409	5	62
8410	1	223
8410	2	62
8410	3	118
8410	4	168
8411	5	62
8411	6	118
8411	1	187
8412	2	187
8412	3	223
8412	4	265
8412	1	258
8412	2	258
8412	3	259
8412	1	168
8413	2	223
8413	3	118
8413	4	62
8414	5	204
8415	6	204
8415	7	168
8415	1	223
8415	2	60
8416	3	223
8416	1	62
8416	1	258
8416	2	118
8416	3	168
8418	4	223
8418	1	239
8418	2	265
8418	3	204
8419	4	223
8419	5	168
8419	1	96
8419	2	265
8419	3	118
8419	4	265
8420	1	223
8420	2	75
8420	3	187
8420	4	161
8420	5	161
8421	6	109
8421	1	187
8421	2	62
8421	3	109
8421	4	109
8421	5	109
8421	1	109
8421	2	87
8421	3	87
8421	4	87
8421	5	274
8421	6	109
8421	7	87
8422	8	223
8422	9	168
8422	10	168
8422	11	60
8422	12	60
8422	13	60
8422	1	57
8422	2	258
8423	3	223
8423	4	62
8423	5	187
8423	6	62
8424	7	187
8424	8	62
8424	1	223
8424	2	62
8424	3	62
8424	4	62
8424	1	258
8424	2	258
8424	3	258
8424	4	258
8425	5	265
8425	6	16
8425	7	187
8425	8	187
8426	9	62
8426	10	16
8426	1	258
8426	2	187
8426	3	161
8426	4	274
8429	1	187
8429	2	16
8429	3	161
8429	4	161
8429	5	161
8429	6	161
8429	1	161
8429	2	161
8429	3	161
8430	4	187
8430	5	104
8430	6	187
8430	7	161
8430	8	161
8430	9	187
8431	1	187
8431	2	62
8431	3	258
8431	4	223
8431	5	161
8432	6	187
8432	1	258
8432	2	204
8432	3	204
8432	4	258
8432	5	258
8432	1	258
8432	2	258
8432	3	258
8433	4	223
8433	5	75
8433	6	259
8433	7	259
8433	8	259
8433	9	87
8433	1	87
8433	2	87
8433	3	168
8434	4	223
8434	5	187
8434	6	258
8434	7	62
8434	8	109
8434	9	109
8434	1	109
8434	2	97
8435	3	223
8435	4	168
8435	5	187
8435	6	16
8435	7	265
8436	8	223
8436	1	168
8436	2	16
8436	3	265
8436	4	187
8437	5	223
8437	1	118
8437	2	187
8437	3	258
8437	4	204
8437	5	118
8438	1	258
8438	2	168
8438	3	259
8438	4	118
8438	5	187
8438	6	187
8439	1	60
8439	2	223
8439	3	168
8439	4	187
8439	5	118
8440	6	62
8440	1	109
8440	2	223
8440	3	62
8440	4	109
8440	5	62
8441	1	200
8441	2	223
8441	3	187
8441	4	258
8442	5	223
8442	6	118
8442	1	258
8442	2	187
8442	3	187
8442	4	187
8442	1	274
8442	2	123
8442	3	118
8442	4	118
8443	5	60
8443	6	239
8443	7	62
8443	8	187
8443	9	62
8443	10	258
8443	1	129
8445	2	187
8445	3	259
8445	4	161
8445	5	87
8446	6	123
8446	7	187
8446	1	187
8446	2	123
8446	3	62
8447	4	187
8447	1	109
8447	2	109
8447	3	62
8447	4	62
8447	5	161
8447	1	123
8447	2	123
8447	3	123
8447	4	123
8447	5	97
8447	6	109
8447	7	109
8449	8	223
8449	9	118
8449	10	168
8449	11	161
8449	12	62
8449	13	62
8449	1	187
8449	2	62
8449	3	161
8450	4	60
8450	5	168
8450	6	265
8450	7	187
8450	8	161
8451	9	158
8451	1	258
8452	2	223
8452	3	258
8452	4	265
8453	5	258
8453	1	258
8453	2	204
8453	1	258
8455	2	187
8455	3	91
8455	1	62
8455	2	109
8456	3	23
8456	4	204
8457	1	118
8457	2	265
8457	3	258
8457	4	16
8457	1	204
8457	2	204
8457	1	187
8457	2	187
8458	3	223
8458	4	265
8458	5	175
8460	6	223
8460	7	265
8460	8	187
8460	1	259
8460	2	259
8460	3	168
8460	1	87
8461	2	200
8461	3	118
8462	4	60
8462	5	168
8462	6	265
8462	7	16
8462	1	265
8462	2	187
8463	1	223
8463	2	259
8463	3	62
8464	4	223
8464	5	75
8464	6	187
8466	1	223
8466	2	204
8466	3	75
8466	1	168
8466	2	60
8466	3	204
8467	1	223
8467	2	168
8467	3	96
8467	4	265
8468	5	187
8468	6	187
8468	1	161
8468	2	109
8468	3	104
8468	4	161
8468	1	258
8468	2	109
8469	3	223
8469	4	265
8469	5	187
8469	6	161
8469	7	16
8469	8	168
8472	1	223
8472	2	265
8472	3	168
8472	4	16
8473	5	62
8473	6	187
8473	1	109
8473	2	123
8473	3	62
8473	4	123
8473	1	109
8473	2	161
8473	3	161
8474	4	62
8474	5	109
8474	6	97
8474	7	187
8474	8	109
8474	9	109
8474	1	109
8474	2	258
8477	3	223
8477	4	265
8477	5	187
8477	6	204
8477	7	16
8478	8	223
8478	1	168
8478	2	259
8478	3	62
8478	4	187
8479	5	258
8479	1	258
8479	2	258
8479	3	187
8479	4	97
8479	5	62
8479	1	109
8479	2	109
8479	3	258
8479	4	62
8479	5	109
8479	6	109
8479	7	109
8479	8	258
8480	9	187
8480	10	161
8480	11	62
8480	12	109
8481	13	223
8481	14	258
8481	1	62
8481	2	62
8481	3	97
8481	4	109
8481	1	62
8481	2	223
8483	3	187
8483	4	161
8483	5	62
8483	6	62
8484	7	62
8484	8	62
8484	1	123
8484	2	62
8484	3	109
8484	4	187
8484	1	161
8484	2	87
8484	3	87
8485	4	187
8485	5	87
8485	6	62
8485	7	62
8486	8	223
8486	9	265
8486	1	16
8486	2	187
8487	3	187
8487	4	187
8487	1	161
8487	2	123
8487	3	123
8487	4	123
8487	1	123
8487	2	109
8487	3	109
8487	4	62
8488	5	187
8488	6	265
8488	7	259
8488	8	97
8489	9	23
8489	10	258
8490	1	187
8490	2	204
8490	3	168
8490	4	223
8490	1	161
8491	2	204
8491	1	118
